지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
212,2015-09-05,20.7,19.3,1516,25.2,1118,,5.5,1241,11.2,1226,13,4.8,340,1317,2.7,360,1253,0.8,701,19,66,1201,91.1,22,993.6,1012.3,34,1007.9,2356,1009.8,12.9,0.1,,,,,,,,,,,21.8,18.4,,,,,,,,,,,,,
212,2015-09-06,20.1,15.7,2354,25.8,1318,,1,112,2.5,110,3,9.5,70,1540,4.5,50,1408,1.6,1365,14.7,45,1320,74.6,17,992.4,1012.2,2350,1006.6,433,1008.6,12.8,2.3,,,,,,,,,,,21.8,13.1,,,,,,,,,,,,,
212,2015-09-07,20.3,13.8,636,28.1,1543,,,,,,,6.9,70,1552,3.4,50,1420,1.3,1127,12.3,30,1608,66.4,14.4,997.3,1016.9,2359,1011.4,1457,1013.6,12.8,11.7,,,,,,,,,,,22.9,11.6,,,,,,,,,,,,,
212,2015-09-08,18.9,11.6,530,28.5,1350,,,,,,,9.5,70,1534,4.7,50,1627,1.5,1268,8.5,20,1710,59.6,11.4,1000.9,1019.7,2243,1014.5,1452,1017.4,12.7,10.9,,,,,,,,,,,21.6,8.7,,,,,,,,,,,,,
212,2015-09-09,19.1,10.2,624,28,1347,,,,,,,7.8,70,1547,4,20,1320,1.5,1275,9.7,25,1412,61.1,12.2,1000.8,1019.6,1,1015.1,1307,1017.2,12.7,11.8,,,,,,,,,,,21.4,7.4,,,,,,,,,,,,,
212,2015-09-10,20.2,12.6,543,28.9,1450,,,,,,,4.9,290,1635,3.2,290,1548,1,858,13.4,31,1513,69.6,15.5,997.7,1017.3,28,1010.7,1538,1014,12.7,11.7,,,,,,,,,,,22.8,10.3,,,,,,,,,,,,,
212,2015-09-11,19,15.6,443,24.8,1334,,1,2005,2.5,2105,7,4.7,270,2147,2.2,230,2147,0.9,789,17.4,59,1338,91.1,19.9,994.1,1013.3,4,1007.7,1649,1010.4,12.6,0.7,,,,,,,,,,,20.4,13.6,,,,,,,,,,,,,
212,2015-09-12,17.5,15.3,541,22.6,1633,,0.5,39,0.5,-2349,0.5,4.8,270,1641,2.4,290,1642,1,823,13.9,46,1710,81.6,16,993.5,1012.7,2333,1008.1,1524,1009.9,12.6,3.7,,,,,,,,,,,19.9,12.5,,,,,,,,,,,,,
212,2015-09-13,17.8,13.4,633,25.7,1549,,,,,,,7.2,290,1404,3.6,270,1652,1.1,920,9.7,24,1454,67.1,12.4,1000.3,1021.4,2343,1012.7,1,1016.8,12.6,8.8,,,,,,,,,,,21.2,11.1,,,,,,,,,,,,,
212,2015-09-14,18.8,11,611,28.1,1633,,,,,,,5.4,250,1445,2.6,270,1322,0.9,735,11.4,23,1406,67.9,13.6,1005.7,1024.2,704,1019.6,1631,1022.2,12.5,10.9,,,,,,,,,,,21.4,8.6,,,,,,,,,,,,,
212,2015-09-15,19.7,13,623,28.8,1445,,,,,,,7.2,70,1617,3.5,50,1618,1.3,1134,9.5,21,1455,59.9,12.2,1005,1024.4,701,1018.3,1549,1021.5,12.5,11.2,,,,,,,,,,,21.9,10.9,,,,,,,,,,,,,
212,2015-09-16,18.3,9.8,627,26.1,1341,,,,,,,5.1,70,1801,2.9,70,1759,1.1,982,9.2,31,1423,60,11.7,1002.6,1021.9,732,1015.8,1547,1019.1,12.4,10.1,,,,,,,,,,,20.3,6.7,,,,,,,,,,,,,
212,2015-09-17,18.7,13.9,643,24.7,1537,,,,,,,9.2,70,1333,4.2,50,1248,1.7,1450,9.4,29,1556,58.6,11.9,1001.8,1019.3,757,1016.6,1534,1018.2,12.4,8.9,,,,,,,,,,,21.4,10.8,,,,,,,,,,,,,
212,2015-09-18,18.7,10.6,622,28,1509,,,,,,,4.9,90,1314,3.1,90,1319,0.9,751,11.4,32,1316,67.9,13.6,1000.9,1020.4,634,1014.4,1559,1017.3,12.4,10.7,,,,,,,,,,,22.3,7.6,,,,,,,,,,,,,
212,2015-09-19,18.8,12.7,440,28.4,1533,,,,,,,4.2,270,1405,2.2,290,1409,0.9,752,11.7,26,1456,69.8,13.8,997.8,1017.2,29,1010.6,1632,1014.1,12.3,9.1,,,,,,,,,,,22.7,9.5,,,,,,,,,,,,,
212,2015-09-20,19.4,12.7,606,28.3,1336,,,,,,,6.4,270,1406,3.9,270,1407,1,845,13.3,30,1324,71.8,15.3,996.5,1014.8,815,1010,1533,1012.8,12.3,11,,,,,,,,,,,22.9,10,,,,,,,,,,,,,
212,2015-09-21,19.3,13.7,637,29.1,1505,,,,,,,4,320,1313,2.3,290,1320,0.9,745,12.7,25,1510,72,14.8,998.7,1017.8,2336,1012.6,1441,1015.1,12.2,8.6,,,,,,,,,,,23.4,11.2,,,,,,,,,,,,,
212,2015-09-22,19.7,12.8,504,29.6,1543,,,,,,,4.8,290,1336,2.8,290,1421,0.9,793,12.8,29,1557,70.8,14.9,1000,1019.9,830,1013,1635,1016.4,12.2,9,,,,,,,,,,,23.1,9.6,,,,,,,,,,,,,
212,2015-09-23,18.8,13.8,550,25.5,1411,,,,,,,2.9,70,902,1.8,70,902,0.6,557,14,42,1322,76.8,16,995.4,1015.6,135,1009,1621,1011.7,12.2,2.5,,,,,,,,,,,21.2,11,,,,,,,,,,,,,
212,2015-09-24,20.7,15,603,29.5,1613,,,,,,,4.8,70,1321,2.3,320,1629,0.8,686,12.9,27,1619,66.8,15,991.9,1010.5,717,1005.1,1553,1008.1,12.1,10.3,,,,,,,,,,,24.4,12.1,,,,,,,,,,,,,
212,2015-09-25,19.6,12.4,601,28.3,1606,,,,,,,4.1,250,1446,2.1,290,1447,0.7,619,12.1,29,1424,67,14.2,991.9,1010,656,1005.3,1554,1008.1,12.1,10.6,,,,,,,,,,,23.6,9.1,,,,,,,,,,,,,
212,2015-09-26,18.8,13.6,750,27.6,1427,,,,,,,4.5,270,1429,2.5,270,1312,0.8,667,13.2,34,1449,74.3,15.2,995.2,1014.3,2336,1009.3,1511,1011.5,12,9.2,,,,,,,,,,,22.3,10.1,,,,,,,,,,,,,
212,2015-09-27,18.2,12.3,551,29.1,1538,,,,,,,4.3,320,1616,2.3,320,1605,0.8,687,9.9,17,1359,67.4,12.5,999.1,1017.8,2332,1012.6,1537,1015.6,12,9,,,,,,,,,,,23,8.5,,,,,,,,,,,,,
212,2015-09-28,17.9,9.5,552,28.9,1415,,0,,0,,0,3.3,290,1419,1.9,290,1427,0.7,574,8.2,16,1331,59.8,11,1003.6,1022.2,2335,1017.4,1411,1020.1,11.9,7.2,,,,,,,,,,,21,6.3,,,,,,,,,,,,,
212,2015-09-29,19.2,10.8,622,26.6,1414,,,,,,,7.9,20,1213,4,70,1424,1.5,1297,8.7,28,1441,55,11.3,1008,1025.8,920,1022.2,1,1024.5,11.9,9.2,,,,,,,,,,,22.8,6.3,,,,,,,,,,,,,
212,2015-09-30,19.1,15.5,2354,25.6,1504,,,,,,,6,70,448,3.3,70,451,1.2,1036,7.8,27,1505,50.4,10.7,1005.3,1026.1,717,1016.4,2322,1021.8,11.9,3.5,,,,,,,,,,,23.6,13,,,,,,,,,,,,,
212,2015-10-01,15.6,12.4,2359,19.1,1822,,2,951,7.5,947,17,11,270,1821,4.8,250,1825,1.4,1207,12.5,53,2400,83.4,15,986.4,1016.3,1,993.5,1454,1002.8,11.8,0,,,,,,,,,,,17.6,9.6,,,,,,,,,,,,,
212,2015-10-02,14.8,5.2,635,21.5,1454,,,,,,,8.5,250,1608,4.4,250,1521,1.7,1481,5.5,30,1223,57.4,9.3,997.1,1016.1,856,1009.7,1,1013.8,11.8,9.9,,,,,,,,,,,15.7,1.8,,,,,,,,,,,,,
212,2015-10-03,17.7,10.8,2358,25.1,1422,,,,,,,9.7,270,1441,5.3,270,1600,1.7,1498,8.2,19,1557,59,11.3,1001.3,1024.3,2356,1014.8,3,1017.8,11.8,8.8,,,,,,,,,,,18.1,6.4,,,,,,,,,,,,,
212,2015-10-04,14,7.1,629,22.7,1249,,,,,,,4.8,200,1335,2.4,270,1326,1,855,5,19,1126,61.9,8.9,1009.4,1028.7,741,1023.9,1741,1026.3,11.7,8.8,,,,,,,,,,,15.1,4.6,,,,,,,,,,,,,
212,2015-10-05,14.7,6.8,715,25.6,1505,,,,,,,4,290,1506,2.5,290,1602,0.9,762,7.6,22,1413,69.9,10.6,1007.3,1027.7,728,1020.2,1644,1024.2,11.7,9.5,,,,,,,,,,,16.5,4.5,,,,,,,,,,,,,
212,2015-10-06,15.3,8.6,705,25.7,1506,,,,,,,4.2,270,1543,2.8,270,1607,0.8,667,9.3,28,1529,73.5,11.7,1004.8,1024.5,859,1018.3,1611,1021.6,11.6,8,,,,,,,,,,,17.4,5.3,,,,,,,,,,,,,
212,2015-10-07,16.6,9.9,508,25.7,1415,,,,,,,5,270,1435,2.8,270,1509,0.8,716,10.9,33,1405,74.6,13.1,1001.6,1021.7,10,1015.4,1645,1018.2,11.6,5.7,,,,,,,,,,,17.4,6.7,,,,,,,,,,,,,
212,2015-10-08,17.1,11.9,651,25.9,1429,,0.1,,0.1,,0.1,6.2,270,1500,3.2,250,1502,0.9,789,10.1,21,1450,70.1,12.6,995.6,1016.1,1,1008.6,1706,1012,11.5,7.8,,,,,,,,,,,18.5,9.4,,,,,,,,,,,,,
212,2015-10-09,14.6,7.5,2349,20.1,1331,,,,,,,10.5,290,1113,5,270,1256,1.9,1621,1.3,14,1533,47.8,7.5,993.9,1013,2247,1008.4,435,1010.5,11.5,10.2,,,,,,,,,,,16.3,3.4,,,,,,,,,,,,,
212,2015-10-10,10.1,5.3,312,16.1,1107,,2.5,1425,5.5,1345,11.5,6.6,290,1151,3.8,320,1154,0.9,769,8.1,62,1141,87.8,11,993.4,1013.5,722,1008.2,1738,1010.3,11.5,2.8,,,,,,,,,,,12.3,2.1,,,,,,,,,,,,,
212,2015-10-11,9.2,5.5,631,12.9,1725,,1.5,1757,1.5,1707,1.5,6.4,200,1344,3.3,290,1805,0.9,777,7.1,62,1119,88.1,10.1,995.8,1015.3,2337,1010.2,115,1012.8,11.4,1.6,,,,,,,,,,,11.8,2.1,,,,,,,,,,,,,
212,2015-10-12,10.3,5.5,2357,17.1,1536,,,,,,,8.2,320,1512,4.3,290,1424,1.6,1341,4.2,31,1559,72.1,8.4,1000.2,1020.6,2350,1015.2,21,1017.2,11.4,8.5,,,,,,,,,,,13.6,1.8,,,,,,,,,,,,,
212,2015-10-13,11.3,3.4,641,20.8,1523,,,,,,,7.2,320,1403,3.6,270,1406,1.2,1063,6,36,1402,75,9.4,1003.5,1023.3,808,1017.8,1553,1020.5,11.4,8.5,,,,,,,,,,,13.9,1.5,,,,,,,,,,,,,
212,2015-10-14,13.9,8.5,557,23.4,1444,,,,,,,4.1,320,1456,2.2,340,1505,0.7,618,7.4,26,1500,71.9,10.4,1004.2,1022.8,2239,1018.6,1441,1021,11.3,8.7,,,,,,,,,,,15.8,4.1,,,,,,,,,,,,,
212,2015-10-15,14.4,7.9,502,26,1501,,,,,,,4.3,230,1621,2.4,250,1622,0.8,649,7.1,20,1504,69.8,10.1,1003.7,1022.9,832,1017.3,1500,1020.5,11.3,8.3,,,,,,,,,,,15.8,4.7,,,,,,,,,,,,,
212,2015-10-16,14.8,7.8,643,25.7,1428,,,,,,,4.3,360,1429,2.5,290,1457,0.7,589,7.5,22,1534,68.8,10.5,1003.4,1022,805,1017.1,1529,1020.2,11.2,9.7,,,,,,,,,,,15.5,5.1,,,,,,,,,,,,,
212,2015-10-17,15.2,7,643,27.2,1501,,,,,,,4.6,320,1506,2.8,290,1557,0.7,614,7.4,17,1517,68.5,10.4,1004.5,1023.9,816,1018,1638,1021.2,11.2,9.3,,,,,,,,,,,15.5,3.1,,,,,,,,,,,,,
212,2015-10-18,14.8,6.9,622,25.9,1457,,,,,,,3.7,270,1613,2.4,250,1645,0.6,527,8.2,25,1501,71.5,10.9,1003.8,1023.1,801,1017.9,1454,1020.6,11.2,7.8,,,,,,,,,,,15.4,3.5,,,,,,,,,,,,,
212,2015-10-19,14.9,9.4,559,23.7,1322,,,,,,,5.5,270,1455,3.6,270,1414,0.8,716,9.6,35,1554,75.4,12,1001.2,1021.1,748,1014.4,1535,1017.9,11.1,5.5,,,,,,,,,,,15.5,5.8,,,,,,,,,,,,,
212,2015-10-20,16.3,10.2,541,25.8,1522,,,,,,,4.3,250,1708,2.9,250,1713,0.7,629,9.8,28,1523,70.8,12.1,1000.8,1019.3,816,1014.4,1611,1017.4,11.1,8.8,,,,,,,,,,,16.7,7.1,,,,,,,,,,,,,
212,2015-10-21,16.3,11,630,23.5,1428,,,,,,,5.1,270,1236,3.2,270,1241,0.8,682,11.1,39,1436,75,13.3,1002.8,1021.9,2300,1017,1503,1019.4,11,7.2,,,,,,,,,,,16.7,7,,,,,,,,,,,,,
212,2015-10-22,15.6,11.4,705,22.1,1430,,,,,,,5.8,90,1526,3,70,1614,1.1,943,8.8,41,1329,66.5,11.3,1004.8,1023.6,930,1019.3,1606,1021.5,11,4.2,,,,,,,,,,,16.1,7.8,,,,,,,,,,,,,
212,2015-10-23,15.2,12.2,2350,19.5,1342,,,,,,,3.4,290,1554,1.8,290,1539,0.5,402,10.7,59,1523,75.4,12.9,1002.5,1021.3,3,1017.2,1602,1019.2,11,0.3,,,,,,,,,,,15.7,8,,,,,,,,,,,,,
212,2015-10-24,14.8,9.8,2357,22.4,1537,,0.5,555,0.5,505,1,8.8,270,1323,4,270,1326,1.1,919,9.1,31,1547,73.5,11.8,1001.9,1024,2356,1015.7,1417,1018.6,10.9,6.5,,,,,,,,,,,16.2,5.1,,,,,,,,,,,,,
212,2015-10-25,12.3,6.2,635,22.1,1449,,,,,,,3.9,290,1406,2.3,340,1409,0.6,555,4.6,24,1452,66.8,8.6,1007.8,1027.5,851,1022.2,1556,1024.8,10.9,7.7,,,,,,,,,,,14.7,2.4,,,,,,,,,,,,,
212,2015-10-26,12.2,5.3,451,19.9,1416,,0,,0,,0,4.7,70,1338,2.1,90,1342,0.7,614,7.1,36,1418,74,10.2,1003.1,1025.8,507,1013.4,2344,1020,10.9,2.7,,,,,,,,,,,13.5,1.6,,,,,,,,,,,,,
212,2015-10-27,12.4,6.8,2357,16.8,1358,,1,916,2.5,536,9.5,10.2,290,1453,5.6,270,1453,1.9,1678,4.9,32,1907,65.1,9.4,994.2,1016.7,2354,1007.5,1429,1010.9,10.8,5.5,,,,,,,,,,,13.7,2.5,,,,,,,,,,,,,
212,2015-10-28,8.6,0.8,644,15.7,1425,,,,,,,10,290,1318,5.1,270,1320,1.7,1494,-2.1,25,1103,53.5,5.4,1002.3,1022.3,2356,1016.7,1,1019.4,10.8,9.5,,,,,,,,,,,9.3,-2.7,,,,,,,,,,,,,
212,2015-10-29,6.8,-0.7,736,13.8,1507,,0.5,1939,0.5,1849,0.5,10.6,270,1434,5.2,290,1440,1.3,1155,-3.8,19,1146,52.5,4.8,1005.5,1025.2,801,1019.7,1708,1022.9,10.7,8.4,,,,,,,,,,,8.6,-4.2,,,,,,,,,,,,,
212,2015-10-30,3.8,-0.9,616,10.4,1416,,,,,,,7.1,270,1533,4.1,270,1400,1.4,1174,-6.4,19,1326,55.6,4,1009.8,1030.7,2356,1023.8,1,1027.4,10.7,8.9,,,,,,,,,,,7.2,-4.6,,,,,,,,,,,,,
212,2015-10-31,3.2,-3.6,653,13.2,1515,,,,,,,4.7,320,1603,2.4,320,1437,0.8,696,-7,14,1442,55.3,3.7,1012.6,1032.4,821,1027.6,1514,1030.3,10.7,9.4,,,,,,,,,,,5.8,-7.5,,,,,,,,,,,,,
212,2015-11-01,5,-3.2,543,13.3,1424,,,,,,,4.9,290,1614,2.7,270,1620,0.6,517,-5.3,18,1426,53.1,4.2,1009,1030.4,230,1023.5,1734,1026.5,10.6,5.6,,,,,,,,,,,6.4,-7,,,,,,,,,,,,,
212,2015-11-02,7.9,3.7,2358,14.5,1205,,,,,,,6.3,270,1559,3.9,290,1547,1,856,-0.7,31,1234,56.9,5.8,1006.1,1026.4,2337,1020.8,1413,1023.3,10.6,7.5,,,,,,,,,,,8.1,-0.8,,,,,,,,,,,,,
212,2015-11-03,7.3,0.6,559,18.2,1447,,,,,,,2.8,180,1704,1.7,180,1706,0.5,453,1.7,30,1515,72.4,6.9,1012.5,1031.9,2304,1026.5,1,1029.8,10.6,7.2,,,,,,,,,,,8.9,-2.9,,,,,,,,,,,,,
212,2015-11-04,7.9,1.3,423,19.6,1458,,,,,,,3.4,270,1605,2,270,1548,0.6,522,2.5,26,1538,73.9,7.4,1012.4,1033.1,858,1026.5,1610,1029.7,10.5,6.4,,,,,,,,,,,9.1,-2.5,,,,,,,,,,,,,
212,2015-11-05,10.1,3.3,714,19.7,1402,,,,,,,4.7,270,1414,2.3,270,1423,0.7,606,3,28,1536,67,7.6,1009,1028.7,113,1022.9,1453,1026.2,10.5,7.8,,,,,,,,,,,10.1,0.4,,,,,,,,,,,,,
212,2015-11-06,9.9,3.5,705,16.9,1307,,,,,,2,11.1,70,1349,5,50,1349,2.1,1788,4.7,45,1302,73.5,8.6,1011.1,1030.4,908,1026.2,1346,1028.3,10.5,5.8,,,,,,,,,,,9.6,-0.2,,,,,,,,,,,,,
212,2015-11-07,10.6,9,149,12,1143,,,,,,22,4.4,70,1153,2.1,70,23,1,836,9.6,78,1146,94.1,12,1007.6,1029,833,1020.1,2350,1024.7,10.4,0,,,,,,,,,,,10.9,8.1,,,,,,,,,,,,,
212,2015-11-08,11,10,2341,12.7,1423,,,,,,16.5,4.6,20,1528,2.1,50,1536,0.9,748,10.3,82,1426,96.3,12.5,1001.2,1020.1,1,1016.7,2400,1018.2,10.4,0,,,,,,,,,,,11.6,9.3,,,,,,,,,,,,,
212,2015-11-09,11,9.7,604,14.7,1225,,,,,,10.5,4.2,290,1426,2.7,290,1424,0.8,707,10.3,77,1229,96.5,12.6,1000.7,1020.6,2322,1015.6,406,1017.7,10.4,0.5,,,,,,,,,,,12.7,9.3,,,,,,,,,,,,,
212,2015-11-10,10.8,7.8,2110,16.8,1305,,,,,,,5.1,270,1413,2.9,270,1423,0.8,653,8.1,44,1359,85.8,10.9,1006.5,1027,2359,1020.5,1,1023.5,10.3,4.7,,,,,,,,,,,12.3,4.1,,,,,,,,,,,,,
212,2015-11-11,10.8,6.7,700,17.5,1416,,,,,,,5.1,70,2047,2.6,90,2052,0.9,752,6.2,39,1516,77,9.5,1011.9,1031.4,2303,1026.8,15,1029.1,10.3,6,,,,,,,,,,,11.7,3.7,,,,,,,,,,,,,
212,2015-11-12,10.8,4.9,537,18.2,1302,,,,,,,4.5,70,1945,2,90,1908,0.7,602,6.6,47,1326,78.6,9.8,1013.7,1033.4,839,1028.8,1638,1030.9,10.3,3.9,,,,,,,,,,,11.2,1.4,,,,,,,,,,,,,
212,2015-11-13,9.8,7.9,626,11,1303,,,,,,21.5,4.3,70,1509,1.8,90,1511,0.6,501,9.2,84,917,96.6,11.7,1005.8,1030.1,1,1016.3,2347,1023,10.2,0,,,,,,,,,,,10.1,4.4,,,,,,,,,,,,,
212,2015-11-14,11.9,9.9,25,14.5,1517,,,,,,10.5,1.8,290,54,1.2,270,100,0.4,335,11.6,91,1551,98.6,13.7,997.8,1017.1,2347,1012.8,1503,1014.7,10.2,0.1,,,,,,,,,,,12.4,9.5,,,,,,,,,,,,,
212,2015-11-15,12.9,9.3,2357,18.3,1250,,,,,,,4.8,290,1434,2.9,270,1448,0.7,634,9.4,44,1447,82.5,11.9,1003.1,1022.4,2247,1017.2,1,1020,10.2,3.2,,,,,,,,,,,12.8,6.2,,,,,,,,,,,,,
212,2015-11-16,10.3,7.3,539,13.2,1449,,,,,,6.5,3.3,70,1031,1.6,70,409,0.7,570,9.1,71,1452,93.1,11.6,1001.3,1021.8,8,1015.8,1744,1018.3,10.1,0,,,,,,,,,,,10.8,4.6,,,,,,,,,,,,,
212,2015-11-17,13.5,11,704,19.9,1447,,,,,,,5.7,70,2111,2.7,70,2115,0.9,791,9.9,46,1516,81.1,12.2,1001.9,1022.3,2358,1015.8,222,1018.6,10.1,7,,,,,,,,,,,13.5,7.6,,,,,,,,,,,,,
212,2015-11-18,9.9,6.3,2355,12.6,952,,,,,,3,6.4,70,1137,3.5,50,1139,1.5,1318,5.6,57,1005,76,9.1,1005.3,1025.2,2140,1020.2,1231,1022.4,10.1,0.1,,,,,,,,,,,10.4,2.5,,,,,,,,,,,,,
212,2015-11-19,7.5,3.9,350,10.7,1254,,,,,,1,2.9,70,1036,1.8,50,1123,0.6,488,6.3,68,1259,93.1,9.6,1006.4,1026.4,805,1021.6,1450,1023.7,10.1,0.4,,,,,,,,,,,8.7,0.1,,,,,,,,,,,,,
212,2015-11-20,9,5.7,2400,14.1,1320,,,,,,0.2,5.2,320,1320,2.7,250,1328,0.7,608,6.3,49,1346,85.1,9.6,1007,1026.9,2348,1022.4,1518,1024.2,10,4.1,,,,,,,,,,,10.2,1.8,,,,,,,,,,,,,
212,2015-11-21,8.7,4.4,500,14.8,1502,,,,,,,3.1,70,907,1.9,270,1602,0.7,623,5,46,1515,80.5,8.7,1010.4,1029.2,820,1024.4,1444,1027.6,10,6,,,,,,,,,,,9.9,1.4,,,,,,,,,,,,,
212,2015-11-22,9.2,5.3,725,14.9,1507,,,,,,5,6.1,110,1934,3.2,110,1758,1.1,977,4.7,48,1359,76.5,8.6,1011.6,1030.6,819,1026.5,1505,1028.8,10,3.2,,,,,,,,,,,9.9,2.2,,,,,,,,,,,,,
212,2015-11-23,7.4,5.9,752,9.1,1610,,,,,,8,5.4,70,1527,3,110,1506,1.1,983,5.4,73,1518,87.6,9,1008.9,1029.2,6,1024,1531,1026.2,10,0,,,,,,,,,,,9.2,5.4,,,,,,,,,,,,,
212,2015-11-24,6.2,3.9,652,9.7,1345,,,,,,,7.4,70,1636,4,70,1544,1.3,1164,1.2,48,1419,73.3,6.8,1008.5,1028.1,1019,1024.5,1611,1025.9,9.9,0.2,,,,,,,,,,,7.8,0.8,,,,,,,,,,,,,
212,2015-11-25,2.3,0.9,728,5.6,1,,,,,,9,4,250,2250,2.3,110,31,0.8,659,1.7,62,1,96.6,6.9,1001.6,1024.6,3,1015.8,2104,1019.1,9.9,0,,,,,,,,,,,5.3,0,,,,,,,,,,,,,
212,2015-11-26,-1.5,-3.3,2348,2.3,11,,,,,,,7.4,290,1111,4.4,270,1117,2.2,1873,-8.4,47,1109,59.5,3.3,997.9,1019,2344,1013.8,750,1015.6,9.9,1.9,,,,,,,,,,,1.9,-5.5,,,,,,,,,,,,,
212,2015-11-27,-2.9,-6.4,720,1.2,1426,,,,,,,7.6,290,1447,4,290,1142,1.6,1356,-9.8,37,1520,60.1,2.9,1007.4,1029.9,2400,1018.9,3,1025.4,9.9,8.1,,,,,,,,,,,1,-9,,,,,,,,,,,,,
212,2015-11-28,-0.9,-5,54,2.1,1536,,,,,,,2.8,70,1154,1.4,70,1155,0.5,469,-4.1,67,715,79.1,4.5,1012.7,1032.1,2210,1028.9,536,1030.7,9.8,0,,,,,,,,,,,0.9,-8.4,,,,,,,,,,,,,
212,2015-11-29,0.5,-1.8,408,2,1206,,,,,,1,3.4,70,1046,1.8,70,243,0.8,659,-0.7,72,1143,92.4,5.9,1010.1,1032,1,1023.7,2305,1027.9,9.8,0,,,,,,,,,,,1.7,-2.8,,,,,,,,,,,,,
212,2015-11-30,2.7,-1.8,2352,9.2,1318,,,,,,0.1,4.2,320,1439,2.3,320,1513,0.6,476,-0.9,33,1459,81.8,5.9,1006.9,1027.5,2338,1022.7,1420,1024.5,9.8,6.2,,,,,,,,,,,4.1,-6.9,,,,,,,,,,,,,
212,2015-12-01,1,-3.2,707,9,1445,,,,,,,2.8,160,1620,2.1,180,1629,0.6,525,-2,42,1457,83.5,5.3,1008.7,1029.5,906,1023.7,1647,1026.4,9.8,5.6,,,,,,,,,,,2.9,-6.6,,,,,,,,,,,,,
212,2015-12-02,3.1,-0.8,1,6.8,1900,,,,,,9,8.4,250,2353,4.8,270,2359,1.1,938,0.8,47,2245,86.4,6.6,998.3,1025.1,1,1011.8,1637,1015.8,9.8,0,,,,,,,,,,,2.9,-4.3,,,,,,,,,,,,,
212,2015-12-03,0.1,-2.8,2201,3.6,1,,,,,,0.5,10.9,270,19,5.9,250,19,2.4,2062,-5.6,45,1757,66.5,4.2,995,1016.8,2343,1009,1446,1012.6,9.7,1.4,,,,,,,,,,,1.7,-5.2,,,,,,,,,,,,,
212,2015-12-04,-0.3,-3.2,711,3.4,1339,,,,,,,8.4,230,822,4.5,290,1204,2.5,2144,-8.4,41,1317,55,3.3,1003.9,1023.9,2105,1016.7,14,1021.6,9.7,7.7,,,,,,,,,,,0.9,-4.7,,,,,,,,,,,,,
212,2015-12-05,2.4,-0.8,2341,8.7,1220,,,,,,,7.6,290,1055,4.2,270,1350,1.1,950,-5.3,29,1507,59.9,4.2,1007.3,1029,2359,1022.5,510,1024.9,9.7,7.5,,,,,,,,,,,1.9,-4.3,,,,,,,,,,,,,
212,2015-12-06,0.5,-3,2352,6.7,1500,,,,,,,2.5,320,1415,1.4,70,1057,0.4,379,-5.3,32,1617,68.5,4.1,1011.3,1031.1,2213,1027.2,1454,1029.2,9.7,6.4,,,,,,,,,,,1.6,-8.4,,,,,,,,,,,,,
212,2015-12-07,-0.2,-6.1,724,6.5,1554,,,,,,,2.5,160,1701,1.8,180,1705,0.4,346,-4.4,43,1532,75.6,4.4,1013.3,1032.8,922,1028.9,1521,1031.2,9.7,6.2,,,,,,,,,,,0.7,-10.7,,,,,,,,,,,,,
212,2015-12-08,1.4,-2.8,739,9.6,1419,,,,,,,4.3,250,1558,2.4,270,1555,0.5,417,-3.8,32,1517,72.5,4.7,1015.3,1035.2,2319,1030.9,1419,1033.2,9.7,7.6,,,,,,,,,,,1.7,-8.2,,,,,,,,,,,,,
212,2015-12-09,0.8,-4.7,612,9.1,1424,,,,,,,2.1,70,39,1.4,180,1714,0.3,296,-3,40,1411,78.3,4.9,1013.6,1035.1,1,1027.9,1643,1031.4,9.7,5.8,,,,,,,,,,,1.1,-8.9,,,,,,,,,,,,,
212,2015-12-10,4.1,0,450,7,1525,,,,,,0.7,2.6,180,2148,1.4,180,2146,0.3,269,3,78,1120,92.9,7.7,1002.5,1028.5,15,1013.1,2400,1020,9.6,0.1,,,,,,,,,,,3.5,-3.5,,,,,,,,,,,,,
